Date,Open,High,Low,Close,Adj Close,Volume
2008-10-07,null,null,null,null,null,null
2008-10-08,null,null,null,null,null,null
2008-10-09,null,null,null,null,null,null
2008-10-10,null,null,null,null,null,null
2008-10-13,null,null,null,null,null,null
2008-10-14,null,null,null,null,null,null
2008-10-15,null,null,null,null,null,null
2008-10-16,null,null,null,null,null,null
2008-10-17,null,null,null,null,null,null
2008-10-20,null,null,null,null,null,null
2008-10-21,null,null,null,null,null,null
2008-10-22,null,null,null,null,null,null
2008-10-23,null,null,null,null,null,null
2008-10-24,null,null,null,null,null,null
2008-10-27,null,null,null,null,null,null
2008-10-28,null,null,null,null,null,null
2008-10-29,null,null,null,null,null,null
2008-10-30,null,null,null,null,null,null
2008-10-31,null,null,null,null,null,null
2008-11-03,null,null,null,null,null,null
2008-11-04,null,null,null,null,null,null
2008-11-05,null,null,null,null,null,null
2008-11-06,null,null,null,null,null,null
2008-11-07,null,null,null,null,null,null
2008-11-10,null,null,null,null,null,null
2008-11-11,null,null,null,null,null,null
2008-11-12,null,null,null,null,null,null
2008-11-13,null,null,null,null,null,null
2008-11-14,null,null,null,null,null,null
2008-11-17,null,null,null,null,null,null
2008-11-18,null,null,null,null,null,null
2008-11-19,null,null,null,null,null,null
2008-11-20,null,null,null,null,null,null
2008-11-21,null,null,null,null,null,null
2008-11-24,null,null,null,null,null,null
2008-11-25,null,null,null,null,null,null
2008-11-26,null,null,null,null,null,null
2008-11-27,null,null,null,null,null,null
2008-11-28,null,null,null,null,null,null
2008-12-01,null,null,null,null,null,null
2008-12-02,null,null,null,null,null,null
2008-12-03,null,null,null,null,null,null
2008-12-04,null,null,null,null,null,null
2008-12-05,null,null,null,null,null,null
2008-12-08,null,null,null,null,null,null
2008-12-09,null,null,null,null,null,null
2008-12-10,null,null,null,null,null,null
2008-12-11,null,null,null,null,null,null
2008-12-12,null,null,null,null,null,null
2008-12-15,null,null,null,null,null,null
2008-12-16,null,null,null,null,null,null
2008-12-17,null,null,null,null,null,null
2008-12-18,null,null,null,null,null,null
2008-12-19,null,null,null,null,null,null
2008-12-22,null,null,null,null,null,null
2008-12-23,null,null,null,null,null,null
2008-12-24,null,null,null,null,null,null
2008-12-25,null,null,null,null,null,null
2008-12-26,null,null,null,null,null,null
2008-12-29,null,null,null,null,null,null
2008-12-30,null,null,null,null,null,null
2008-12-31,null,null,null,null,null,null
2009-01-02,null,null,null,null,null,null
2009-01-05,null,null,null,null,null,null
2009-01-06,null,null,null,null,null,null
2009-01-07,null,null,null,null,null,null
2009-01-08,null,null,null,null,null,null
2009-01-09,null,null,null,null,null,null
2009-01-12,null,null,null,null,null,null
2009-01-13,null,null,null,null,null,null
2009-01-14,null,null,null,null,null,null
2009-01-15,null,null,null,null,null,null
2009-01-16,null,null,null,null,null,null
2009-01-19,null,null,null,null,null,null
2009-01-20,null,null,null,null,null,null
2009-01-21,null,null,null,null,null,null
2009-01-22,null,null,null,null,null,null
2009-01-23,null,null,null,null,null,null
2009-01-28,null,null,null,null,null,null
2009-01-29,null,null,null,null,null,null
2009-01-30,null,null,null,null,null,null
2009-02-02,null,null,null,null,null,null
2009-02-03,null,null,null,null,null,null
2009-02-04,null,null,null,null,null,null
2009-02-05,null,null,null,null,null,null
2009-02-06,null,null,null,null,null,null
2009-02-09,null,null,null,null,null,null
2009-02-10,null,null,null,null,null,null
2009-02-11,null,null,null,null,null,null
2009-02-12,null,null,null,null,null,null
2009-02-13,null,null,null,null,null,null
2009-02-16,null,null,null,null,null,null
2009-02-17,null,null,null,null,null,null
2009-02-18,null,null,null,null,null,null
2009-02-19,null,null,null,null,null,null
2009-02-20,null,null,null,null,null,null
2009-02-23,null,null,null,null,null,null
2009-02-24,null,null,null,null,null,null
2009-02-25,null,null,null,null,null,null
2009-02-26,null,null,null,null,null,null
2009-02-27,null,null,null,null,null,null
2009-03-02,null,null,null,null,null,null
2009-03-03,null,null,null,null,null,null
2009-03-04,null,null,null,null,null,null
2009-03-05,null,null,null,null,null,null
2009-03-06,null,null,null,null,null,null
2009-03-09,null,null,null,null,null,null
2009-03-10,null,null,null,null,null,null
2009-03-11,null,null,null,null,null,null
2009-03-12,null,null,null,null,null,null
2009-03-13,null,null,null,null,null,null
2009-03-16,null,null,null,null,null,null
2009-03-17,null,null,null,null,null,null
2009-03-18,null,null,null,null,null,null
2009-03-19,null,null,null,null,null,null
2009-03-20,null,null,null,null,null,null
2009-03-23,null,null,null,null,null,null
2009-03-24,null,null,null,null,null,null
2009-03-25,null,null,null,null,null,null
2009-03-26,null,null,null,null,null,null
2009-03-27,null,null,null,null,null,null
2009-03-30,null,null,null,null,null,null
2009-03-31,null,null,null,null,null,null
2009-04-01,null,null,null,null,null,null
2009-04-02,null,null,null,null,null,null
2009-04-03,null,null,null,null,null,null
2009-04-06,null,null,null,null,null,null
2009-04-07,null,null,null,null,null,null
2009-04-08,null,null,null,null,null,null
2009-04-09,null,null,null,null,null,null
2009-04-10,null,null,null,null,null,null
2009-04-13,null,null,null,null,null,null
2009-04-14,null,null,null,null,null,null
2009-04-15,null,null,null,null,null,null
2009-04-16,null,null,null,null,null,null
2009-04-17,17560.000000,17710.000000,17225.000000,17370.000000,14875.757813,1899707
2009-04-20,17460.000000,17525.000000,17160.000000,17480.000000,14969.957031,2255714
2009-04-21,17200.000000,17500.000000,17050.000000,17480.000000,14969.957031,1895176
2009-04-22,17600.000000,17770.000000,17465.000000,17715.000000,15171.213867,1817903
2009-04-23,17760.000000,17930.000000,17665.000000,17895.000000,15325.367188,1670235
2009-04-24,17900.000000,17960.000000,17570.000000,17690.000000,15149.803711,2536400
2009-04-27,17710.000000,17825.000000,17405.000000,17495.000000,14982.806641,1910221
2009-04-28,17530.000000,17690.000000,17015.000000,17025.000000,14580.298828,2205186
2009-04-29,16960.000000,17325.000000,16875.000000,17325.000000,15013.586914,2308486
2009-04-30,17420.000000,17830.000000,17415.000000,17700.000000,15338.556641,1862431
2009-05-04,17925.000000,18045.000000,17840.000000,18020.000000,15615.862305,1411856
2009-05-06,18100.000000,18185.000000,17880.000000,17985.000000,15585.535156,2030080
2009-05-07,18200.000000,18265.000000,17955.000000,18060.000000,15650.526367,3048174
2009-05-08,18050.000000,18210.000000,17960.000000,18200.000000,15771.847656,1630919
2009-05-11,18295.000000,18310.000000,18100.000000,18220.000000,15789.183594,1557637
2009-05-12,18110.000000,18185.000000,18015.000000,18060.000000,15650.526367,1899398
2009-05-13,18080.000000,18240.000000,18080.000000,18200.000000,15771.847656,1421908
2009-05-14,17900.000000,17995.000000,17730.000000,17730.000000,15364.552734,1490911
2009-05-15,17940.000000,17990.000000,17820.000000,17870.000000,15485.878906,982259
2009-05-18,17815.000000,17870.000000,17575.000000,17800.000000,15425.212891,2026692
2009-05-19,18205.000000,18370.000000,18140.000000,18350.000000,15901.835938,1662644
2009-05-20,18355.000000,18470.000000,18340.000000,18450.000000,15988.497070,1132057
2009-05-21,18400.000000,18415.000000,18180.000000,18265.000000,15828.175781,1507922
2009-05-22,18090.000000,18365.000000,17980.000000,18020.000000,15615.862305,2472477
2009-05-25,17900.000000,18130.000000,16930.000000,17990.000000,15589.866211,2613633
2009-05-26,18010.000000,18055.000000,17500.000000,17560.000000,15217.233398,2171692
2009-05-27,17800.000000,17915.000000,17485.000000,17500.000000,15165.240234,2085261
2009-05-28,17400.000000,17840.000000,17385.000000,17840.000000,15459.879883,1657159
2009-05-29,17940.000000,18010.000000,17760.000000,17990.000000,15589.866211,2342591
2009-06-01,17945.000000,18195.000000,17815.000000,18195.000000,15767.517578,1409359
2009-06-02,18405.000000,18445.000000,18120.000000,18150.000000,15728.517578,1684373
2009-06-03,18240.000000,18350.000000,18040.000000,18120.000000,15702.523438,1670250
2009-06-04,18085.000000,18085.000000,17625.000000,17625.000000,15273.561523,2035860
2009-06-05,17850.000000,17890.000000,17625.000000,17890.000000,15503.208008,2426414
2009-06-08,17890.000000,18125.000000,17815.000000,17860.000000,15477.212891,1490722
2009-06-09,18040.000000,18100.000000,17565.000000,17565.000000,15221.567383,2451917
2009-06-10,17700.000000,18190.000000,17630.000000,18190.000000,15763.183594,1732272
2009-06-11,18160.000000,18485.000000,18080.000000,18320.000000,15875.838867,1905500
2009-06-12,18400.000000,18440.000000,18205.000000,18330.000000,15884.504883,2129996
2009-06-15,18320.000000,18330.000000,17995.000000,18150.000000,15728.517578,2297816
2009-06-16,17950.000000,18100.000000,17895.000000,17985.000000,15585.535156,1249547
2009-06-17,17940.000000,17950.000000,17835.000000,17900.000000,15511.870117,1165762
2009-06-18,17895.000000,17950.000000,17620.000000,17660.000000,15303.890625,1704683
2009-06-19,17770.000000,17830.000000,17645.000000,17780.000000,15407.881836,1454772
2009-06-22,17780.000000,18030.000000,17730.000000,18000.000000,15598.535156,1336045
2009-06-23,17750.000000,17750.000000,17490.000000,17540.000000,15199.906250,2248511
2009-06-24,17585.000000,17700.000000,17470.000000,17600.000000,15251.895508,1282594
2009-06-25,17650.000000,18190.000000,17650.000000,17955.000000,15559.536133,1541710
2009-06-26,18120.000000,18130.000000,17970.000000,18050.000000,15641.863281,1459036
2009-06-29,18130.000000,18260.000000,17990.000000,18010.000000,15607.201172,1202915
2009-06-30,18140.000000,18310.000000,18020.000000,18030.000000,15624.529297,1997544
2009-07-01,17995.000000,18390.000000,17940.000000,18310.000000,15867.174805,1418683
2009-07-02,18400.000000,18415.000000,18230.000000,18290.000000,15849.842773,1999178
2009-07-03,18045.000000,18395.000000,18025.000000,18390.000000,15936.502930,1389418
2009-07-06,18390.000000,18615.000000,18350.000000,18535.000000,16062.158203,1770703
2009-07-07,18610.000000,18700.000000,18540.000000,18620.000000,16135.811523,1371046
2009-07-08,18560.000000,18585.000000,18355.000000,18585.000000,16105.485352,1198063
2009-07-09,18520.000000,18740.000000,18520.000000,18620.000000,16135.811523,1651278
2009-07-10,18650.000000,18675.000000,18425.000000,18570.000000,16092.487305,1349849
2009-07-13,18550.000000,18585.000000,17965.000000,18000.000000,15598.535156,2721550
2009-07-14,18280.000000,18280.000000,18025.000000,18075.000000,15663.525391,1993490
2009-07-15,18270.000000,18600.000000,18260.000000,18540.000000,16066.492188,1884635
2009-07-16,18765.000000,18830.000000,18710.000000,18765.000000,16261.469727,1609993
2009-07-17,18895.000000,18955.000000,18800.000000,18860.000000,16343.795898,867230
2009-07-20,18920.000000,19430.000000,18920.000000,19400.000000,16811.750000,1801424
2009-07-21,19500.000000,19605.000000,19415.000000,19485.000000,16885.416016,1624654
2009-07-22,19550.000000,19590.000000,19475.000000,19575.000000,16963.404297,1079540
2009-07-23,19570.000000,19715.000000,19480.000000,19585.000000,16972.070313,1383079
2009-07-24,19715.000000,19770.000000,19615.000000,19650.000000,17028.396484,988129
2009-07-27,19705.000000,20045.000000,19705.000000,19920.000000,17262.378906,1381167
2009-07-28,19965.000000,20010.000000,19885.000000,19980.000000,17314.371094,924053
2009-07-29,19960.000000,20040.000000,19905.000000,19975.000000,17310.037109,1130612
2009-07-30,19930.000000,20095.000000,19795.000000,20095.000000,17457.732422,952901
2009-07-31,20170.000000,20440.000000,20105.000000,20420.000000,17740.074219,1251838
2009-08-03,20460.000000,20550.000000,20390.000000,20455.000000,17770.482422,833390
2009-08-04,20600.000000,20740.000000,20440.000000,20490.000000,17800.884766,1472871
2009-08-05,20580.000000,20650.000000,20405.000000,20405.000000,17727.042969,948827
2009-08-06,20360.000000,20590.000000,20255.000000,20480.000000,17792.201172,1194148
